Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Totales;Ambientes;Dormitorios;Baños;URL;Bajo_Precio;Cocheras;Etiqueta_Destacado;Porcentaje_Rebaja
zonaprop;recoleta;Departamento;Departamento de 2 ambientes Pres J E Uriburu 1438, 5 piso contrafrente. Orientación Noroeste. Excelente departamento de 2 ambientes, ubicado en un quinto piso al contrafrente, lo que garantiza gran luminosidad, silencio y privacidad durante todo el día. La unidad cuenta con un living-comedor amplio y muy luminoso, con piso parquet y ventanas que permiten una excelente entrada de luz natural. Dispone de un dormitorio de buen tamaño. La cocina es independiente, funcional y bien ventilada, con espacio de guardado. El departamento posee un baño completo, en buen estado. Su disposición en altura y al contrafrente lo convierte en un hogar tranquilo, ideal para vivienda. Agua Caliente y Piso radiante por caldera central del edificio. Barrio Recoleta / Barrio Norte. Una de las zonas más buscadas de Recoleta/Barrio Norte, el departamento se encuentra rodeado de una amplia oferta de comercios, restaurantes, cafés, universidades, centros médicos y espacios culturales. Excelente conectividad con múltiples líneas de colectivo, cercanía a avenidas principales como Santa Fe, Las Heras y Pueyrredon, y fácil acceso a medios de transporte. Es un barrio que combina vida urbana, seguridad y calidad de vida, ideal para quienes buscan comodidad y cercanía a todo. Requisitos y Condiciones: Alquiler por 24 meses con ajustes cuatrimestrales por ipc. - Garantia Propietaria caba o Seguro de caución (Finaer), o Fiadores. - Ingresos comprobables. - Mes adelantado y mes de depósito. - Gastos escribanía ($300. 000 + $40. 000 cada certificado (serían el de inhibiciones por cada firmante y el de dominio en caso de garantía propietaria). Impuestos Diciembre 2025: Expensas: $Ver datos. abl: $Ver datos. Metrogras: $4200. Aysa: $20700. Edesur: $1800.;780000;216300;Pres. José Evaristo Uriburu 1438;37;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-departamento-2-ambientes-recoleta-con-balcon-58111074.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=18;False;;;
zonaprop;recoleta;Departamento;Departamento tres ambientes Recoleta con cochera. Departamento 3 ambientes amueblado ubicado en una de las zonas más exclusivas de Recoleta, a media cuadra de la Isla y rodeado de espacios verdes, cafés y propuestas culturales. La unidad se destaca por su excelente luminosidad, ambientes amplios y una distribución funcional. Cuenta con livingcomedor mas amplio balcón, dos dormitorios, cocina independiente, dos baños completos y un espacio de lavadero. Cuenta con cochera propia ubicada a media cuadra de la propiedad sobre la calle Guido. El departamento se encuentra amueblado tal cual la fotos. Situado en un entorno modero, turístico y arbolado, con rápido acceso a avenidas principales, transporte público, universidades, centros gastronómicos y proximamente centro comercial oh! Recoleta. Ideal para quienes buscan confort, ubicación privilegiada y calidad de vida en uno de los barrios más emblemáticos de Buenos Aires. El edificio cuenta con encargado todos los dias.;690000;200000;Departamento tres ambientes Recoleta con cochera. Departamento 3 ambientes amueblado ubicado en una de las zonas más exclusivas de Recoleta, a media cuadra de la Isla y rodeado de espacios verdes, cafés y propuestas culturales. La unidad se destaca por su excelente luminosidad, ambientes amplios y una distribución funcional. Cuenta con livingcomedor mas amplio balcón, dos dormitorios, cocina independiente, dos baños completos y un espacio de lavadero. Cuenta con cochera propia ubicada a media cuadra de la propiedad sobre la calle Guido. El departamento se encuentra amueblado tal cual la fotos. Situado en un entorno modero, turístico y arbolado, con rápido acceso a avenidas principales, transporte público, universidades, centros gastronómicos y proximamente centro comercial oh! Recoleta. Ideal para quienes buscan confort, ubicación privilegiada y calidad de vida en uno de los barrios más emblemáticos de Buenos Aires. El edificio cuenta con encargado todos los dias.;75;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-3-ambientes-58350359.html?n_src=Listado&n_pills=Permite+mascotas&n_pg=3&n_pos=19;False;1;;
zonaprop;recoleta;Departamento;Oportunidad para entrar en febrero 2026!! Dpto 2 ambientes a la calle con balcon y vista abierta en excelente ubicación. Muy buen estado general del edificio y departamento. Pisos recién plastificados. Cocina separada. Baño completo. Acepta mascotas. Contrato de 1 año con ajuste trimestral por ipc. Requisitos: 1 - Acreditación de ingresos de Locatarios y garantes (recibos de sueldo) 2 - Seguro de caucion. 3 - Un mes de adelanto y un mes de depósito. Abl 14. 000. aysa 20. 000. expensas 177. 000. tiene gas Y electricidad. Ubicación estratégica sobre Av. Córdoba, con excelente conectividad (colectivos y subte) y rápido acceso a Microcentro, Recoleta y Palermo. Zona muy buscada para alquiler a largo plazo, con comercios, servicios y vida urbana a metros. Consulte. carla. 11 Ver datos;645000;177000;Avenida Córdoba 3239;37;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-cordoba-3239-2-ambientes-al-frente-c-balcon-y-cocina-58206297.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=20;False;;;
zonaprop;recoleta;Departamento;Departamento tres ambientes Recoleta con cochera. Departamento 3 ambientes amueblado ubicado en una de las zonas más exclusivas de Recoleta, a media cuadra de la Isla y rodeado de espacios verdes, cafés y propuestas culturales. La unidad se destaca por su excelente luminosidad, ambientes amplios y una distribución funcional. Cuenta con livingcomedor mas amplio balcón, dos dormitorios, cocina independiente, dos baños completos y un espacio de lavadero. Cuenta con cochera propia ubicada a media cuadra de la propiedad sobre la calle Guido. El departamento se encuentra amueblado tal cual la fotos. Situado en un entorno modero, turístico y arbolado, con rápido acceso a avenidas principales, transporte público, universidades, centros gastronómicos y proximamente centro comercial oh! Recoleta. Ideal para quienes buscan confort, ubicación privilegiada y calidad de vida en uno de los barrios más emblemáticos de Buenos Aires. El edificio cuenta con encargado todos los dias.;690000;200000;Departamento tres ambientes Recoleta con cochera. Departamento 3 ambientes amueblado ubicado en una de las zonas más exclusivas de Recoleta, a media cuadra de la Isla y rodeado de espacios verdes, cafés y propuestas culturales. La unidad se destaca por su excelente luminosidad, ambientes amplios y una distribución funcional. Cuenta con livingcomedor mas amplio balcón, dos dormitorios, cocina independiente, dos baños completos y un espacio de lavadero. Cuenta con cochera propia ubicada a media cuadra de la propiedad sobre la calle Guido. El departamento se encuentra amueblado tal cual la fotos. Situado en un entorno modero, turístico y arbolado, con rápido acceso a avenidas principales, transporte público, universidades, centros gastronómicos y proximamente centro comercial oh! Recoleta. Ideal para quienes buscan confort, ubicación privilegiada y calidad de vida en uno de los barrios más emblemáticos de Buenos Aires. El edificio cuenta con encargado todos los dias.;75;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-3-ambientes-58349437.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=21;False;1;;
zonaprop;recoleta;Departamento;El departamento está equipado, pero bueno, si hay algo que no necesitas, se saca sin problemas, o si lo necesitas vacío, mejor. En realidad, es para que no tengan que trasladar sus cosas. Y sí, el precio es el mismo, solo se especifica en el contrato lo que se deja.;600000;160000;Arenales;70;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-2-ambientes-58346793.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=22;False;1;;
zonaprop;recoleta;Departamento;Lindisimo depto 2mbientes con gran balcon terraza, baño y cocina. completosSuper luminoso, alegre y silencioso. Sobre Av Sta fe al frente, vista panoramica a la ciudad en pleno recoleta, a una cuadra de Av Callao. Mucho espacio de guardado. Aire acondicionado. Agua caliente central. Porteria las 24h. Apto profesional. no se aceptan mascotas.. Requisitos: 1 mes y medio de depósito, 1er mes de alquiler, comprobante de ingresos, garantía propietaria o seguro de caución. Reajuste trimestral por ipc.. Dueño directo, sin comisiones. .;750000;200000;Av. Sta. Fe 1900;50;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-se-alquila-depto-2-ambientes-con-amplio-blacon-terraza-58188676.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=23;False;;;
zonaprop;recoleta;Departamento;Dos ambientes con balcón. Edificio nuevo. Calefaccion por losa radiante. Aire acondicionado frío. Instalacion para lavarropas. Baño completo con bañadera y además un toilette. Edificio apto profesional, cerca de Subtes H y D. Ubicación cercana a facultades, sanatorios, shopings Alto Palermo y Abasto, etc;800000;;Avenida Pueyrredón 1100;44;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-de-2-ambientes-nuevo-con-balcon-a-la-58029615.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=24;False;;;
zonaprop;recoleta;Departamento;Departamento tres ambientes Recoleta con cochera. Departamento 3 ambientes amueblado ubicado en una de las zonas más exclusivas de Recoleta, a media cuadra de la Isla y rodeado de espacios verdes, cafés y propuestas culturales. La unidad se destaca por su excelente luminosidad, ambientes amplios y una distribución funcional. Cuenta con livingcomedor mas amplio balcón, dos dormitorios, cocina independiente, dos baños completos y un espacio de lavadero. Cuenta con cochera propia ubicada a media cuadra de la propiedad sobre la calle Guido. El departamento se encuentra amueblado tal cual la fotos. Situado en un entorno modero, turístico y arbolado, con rápido acceso a avenidas principales, transporte público, universidades, centros gastronómicos y proximamente centro comercial oh! Recoleta. Ideal para quienes buscan confort, ubicación privilegiada y calidad de vida en uno de los barrios más emblemáticos de Buenos Aires. El edificio cuenta con encargado todos los dias.;690000;200000;Departamento tres ambientes Recoleta con cochera. Departamento 3 ambientes amueblado ubicado en una de las zonas más exclusivas de Recoleta, a media cuadra de la Isla y rodeado de espacios verdes, cafés y propuestas culturales. La unidad se destaca por su excelente luminosidad, ambientes amplios y una distribución funcional. Cuenta con livingcomedor mas amplio balcón, dos dormitorios, cocina independiente, dos baños completos y un espacio de lavadero. Cuenta con cochera propia ubicada a media cuadra de la propiedad sobre la calle Guido. El departamento se encuentra amueblado tal cual la fotos. Situado en un entorno modero, turístico y arbolado, con rápido acceso a avenidas principales, transporte público, universidades, centros gastronómicos y proximamente centro comercial oh! Recoleta. Ideal para quienes buscan confort, ubicación privilegiada y calidad de vida en uno de los barrios más emblemáticos de Buenos Aires. El edificio cuenta con encargado todos los dias.;75;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-3-ambientes-58349141.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=25;False;1;;
zonaprop;recoleta;Departamento;Dueño alquila hermoso y muy luminoso Depto en 7mo piso de 2 ambientes en lugar privilegiado de Recoleta próximo a facultades. El mismo cuenta con calefacción central, aire acondicionado en living y ventilador de techo en dormitorio y jacuzzi en elegante baño. Posee detalles de iluminación, carpintería y aberturas de calidad y piso parquet impecable en living y domitorio. La propiedad tiene balcón con protección y cerramiento y espacio para lavarropas y tender. El edificio a su vez cuenta con terraza para tendido y lavadero por separado. El edificio tiene encargado con vivienda permanente y cámaras de seguridad. Valor de expensas: $162. 000. Para el alquiler se pide un mes de alquiler por adelantado de $620. 000 y se requiere el mismo monto de depósito. A su vez, se exige recibo de sueldo acorde al valor del alquiler y contratar un seguro de caucíón o poseer garantía propietaria de capital federal. Se aclara que no se permiten mascotas.;620000;162000;José Andrés Pacheco de Melo 1900;37;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dueno-alquila-depto.-2-amb.-en-corazon-de-recoleta-57558516.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=26;False;;;
zonaprop;recoleta;Departamento;Dueño alquila - sin comision de inmobiliaria. Excelente departamento de 2 ambientes ubicado en Talcahuano y Av. Santa fe en un sexto piso, lo que garantiza gran luminosidad durante todo el día. La unidad se encuentra reciclada, en muy buen estado, con una distribución funcional y cómoda. Living-comedor con balcón francés y vista al pulmón de edificio, lo que aporta tranquilidad y silencio. Dormitorio con buena ventilación y luz natural. Cocina y baño renovados. Lavadero en cocina. Características destacadas: 2 ambientes. Sexto piso. Súper luminoso. Balcón francés. Servicios centrales (Agua caliente central) Ubicación estratégica, cerca de transporte, comercios y servicios. Ideal para quienes buscan vivir en una zona céntrica y elegante de la ciudad, con comodidad y buena luz natural. Condiciones de alquiler: Contrato mínimo de un año. Garantía propietaria o seguro de causión. Deposito 2 meses. Aumento trimestral por ipc. Mes de adelanto. El precio del alquiler corresponde al departamento sin muebles. Si se desea alquilar amoblado, tal como se muestra en las fotos, se acordará entre las partes el monto.;700000;144000;Talcahuano 1155;33;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-luminoso-y-hermoso-2-amb-talcahuano-y-av-santa-fe-58268480.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=27;False;;;
zonaprop;recoleta;Departamento;Me es más fácil tratar con hombres: no alquilo a damas. Sin mascotas. Necesito la Pre-Aprobación de la caución (es gratis) como 1er mensaje o elimino: hay demasiados estafadores-choros y fantasmas todavía. Quién nota que es muy buen lugar para vivir deposita en vidrio. ruido. torso subvenciona la caución en el ivc o la compra, y es suyo. No hay más condiciones de alquiler: hace un depósito, me envía el ticket y consigue la caución del ivc teniéndolo ya reservado: La caución impide todo fraude. Características destacadas: única condición. asesoramiento en el Gobierno (busca ivc en Google) Con caución: En el ivc subsidian el 70 %: gratis sale. Cauciones: acg, Crédito y Caución, Woranz, lps no sé la mejor, pero están reguladas por la ssn y aconsejadas por el ivc. Debe cubrir el 100 % del Uso hasta la devolución de llaves. El ivc no aconseja 6 meses adelantados ni garantías propietarias y laborales. descripción: Superficie: 35 m2 distribuidos en un diseño funcional y cómodo. Los tamaños de los espacios son los calculados en los años 60's: grandes. Ubicación: Vereda del subte H y D: Dominas caba en minutos. + Comodidades: *Balcón al frente. *Baño con bañera. *Cocina separada completa: enormes alacena y cajonera. *Living espacioso con gigante espejo. *Habitación cómoda: gran y espacioso closet de puertas corredizas Grupo Euro sa (chécalo) y muy amplias bauleras. *Disyuntor, térmicas y _medidor de consumo de luz_. * Detector de gases con alarma sonora y lumínica cedido por Airbnb. Apto Profesional. Este departamento de 35 m2 cuenta con un balcón al frente, ofreciendo una vista agradable y un espacio adicional al aire libre. La unidad incluye un baño con bañera y una cocina separada, además de un living y una habitación con balcón al frente. Pintado y decorado con laca alemana orgánica-hipoalergénica Dekoboden, este departamento está en excelente estado. El termotanque recién instalado de 90 litros asegura agua caliente sin problemas. Distribución: Ancho: 3 m. Largo: 8, 25 m + 1, 10 m del balcón. Distribución rectangular de 3 m x 9, 35 m. Dos áreas adicionales de casi 2x2 m para el baño una y para la cocina la otra. Closet y puerta dividen la habitación en suite con el baño y el balcón. del living con cocina. Balcón: 1, 10 m. Habitación: 3, 75 m. Living: 4, 5 m, siempre x 3 m de ancho. No pierda la oportunidad de vivir en un departamento que combina practicidad y confort en una ubicación estratégica ¡Busca una caución en el ivc, deposita y quédatelo cuanto tiempo lo necesites o cómpralo! Es ver el barrio y saber que es justo lo que buscas. Quién nota que es muy buen lugar para vivir deposita en vidrio. ruido. torso subvenciona la caución en el ivc o la compra, y es suyo Reservándolo ya si quiere. Comprar una caución deben ser horas y entras hoy mismo al firmar tu contrato. Contrato renovable. Para entrar: 1 mes de garantía por daños. + $ 560 mil del alquiler. + ipc mensual (inflación). +Seguro Zurich-Santander $ Ver datos. + expensas, abl y servicios que usan Uds. Expensas $ Ver datos diciembre. Abl $ 13 mil. Agua $ 18 mil. Luz y Gas: lo que consumas. Cordiales saludos, Oscar;560000;159000;Ecuador 1339;35;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-titular:-dueno-directo-dto.-35-m-sup2--balcon-al-58188908.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=28;False;;;
zonaprop;villa-ortuzar;Departamento;Departamento 2 ambientes con balcón4º piso al frenteliving comedor con salida A balcóncocina independientebañodormitorio con placardmuy luminoso! pisos de parquetbajas expensasa una cuadra de av. De los incas Y A dos de av. Alvarez thomasapto mascotas: norequisitos: - un mes de adelanto. - un mes de depósito. - garantia propietaria de caba. - recibo de sueldo que debe triplicar el valor del alquiler. contrato por dos años con incremento trimestral por ipc. coordinar visitas al tel. Ver datos / wap: 11 Ver datos. rubino propiedades. Av elcano 3401. La información gráfica y escrita contenida en el presente aviso es meramente a titulo informativo y estimativo, y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas surgirán del título de propiedad del inmueble. Los importes de tasas, servicios y expensas indicados están sujetos a verificación.;600000;50000;Estomba al 1400;35;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-con-balcon!-villa-ortuzar-58047090.html?n_src=Listado&n_pills=Luminoso&n_pg=1&n_pos=1;False;;Super destacado;
zonaprop;villa-ortuzar;Departamento;Recibidor al ingresar al inmueble. Cocina independiente con artefacto de cocina a gas, calefón, mesada, bajo mesada y alacenas. Lavadero separado con pileta de lavadero, conexión para lavarropas, sogas para colgar ropa y gran ventana. Living-comedor con balcón a contrafrente. Armario de guardado en hall de distribución. Baño completo con bañadera. Habitación con ventana a contrafrente y placard embutido de dos cuerpos. Pisos de parquet. En las fotos se visualiza sectores de parquet levantados en living-comedor que están siendo re-colocados por la administración debido a un trabajo que han realizado. El inmueble se entrega con estos re-colocados. Las expensas incluyen aysa. Ubicado al limite entre Colegiales y Villa Ortuzar, a dos cuadras de la Plaza 25 de Agosto, dos cuadras de Av de los Incas, y 6 cuadras de la estacion de subte linea B Villa Ortuzar y a 7 cuadras del Cementerio Aleman, Britanico y de Chacarita. *Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. *Se deja constancia que las medidas y superficies indicados son aproximados y al sólo efecto orientativo. Las medidas reales surgirán del título de propiedad respectivo. Las medidas parciales y/o de los ambientes y el valor consignado de expensas mensuales está sujeto a verificación y/o ajuste. Fotos de carácter no contractual. El precio del inmueble puede ser modificado sin previo aviso. E furio srl - Div. Servicios InmobiliariosEnrique D. Furio C. U. C. I. C. B. A Mat. Nº 439;650000;170000;AV Alvarez Thomas al 1500;42;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-con-balcon-cocina-y-58316426.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=2;False;;Destacado;
zonaprop;villa-ortuzar;Departamento;Impresionante depto 2 amb con balcón a patio interno con conexión para lavarropas, amplio dormitorio con placard, baño completo con ducha. Expensas bajas. Laundry. Anafe y horno eléctrico. 1 Split frio / calor. Barra desayunadora de madera. Prácticamente A estrenar (1 año Y medio de uso) contrato de 2 años. ajuste trimestral por indice ipc. no se permiten perros;650000;70200;Caldas 1760;38;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-excelente-depto-2-amb-con-balcon-expensas-bajas-57954456.html?n_src=Listado&n_pills=Laundry&n_pg=1&n_pos=3;False;;;
zonaprop;villa-ortuzar;Departamento;"¡excelente departamento de 2 abmientes al contra- frente con cocina incorporada toilette Y suite con vestidor! Calefacción central. Unidad de 2 ambientes al contra- frente con orientación Este. Todo luz!! Hall de entrada con recibidor. Amplio Living-comedor con cocina incorporada; ventanal de acceso al balcón corrido. Piso de porcelanato. Cocina con muebles completos (alacenas y bajo mesada), mesada de granito, conexión para lavarropa y artefacto de cocina eléctrico. Cómo desayunador de madera. ToiletteDormitorio en suite con un amplio vestidor que cuenta con interior completo. Información importante-Contrato por 24 meses. -Ajustes cuatrimestrales por ipc. * Garante de caba y acreditación de haberes acordes al alquiler* No es apto para mascotas. Transportes CercanosColectivos: 71, 80, 87, 90, 93, 108, 111, 113, 123, 127, 133, 140, 176Subtes: de los incas (Línea B) Ubicación privilegiada, a metros de avenidas principales ( Triunvirato/ Alvarez Thomas/ Av. De Los Incas), comercios, transporte público (subte y colectivos) Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Será por cuenta del inquilino el pago impuestos, tasas, servicios, expensas y la contratación de un seguro contra incendio. Los importes publicados de impuestos, tasas, servicios y expensas, son orientativos y los mismos serán determinados por los entes correspondientes. * aviso legalla información detallada sobre este inmueble —como características, calidades constructivas y funcionales, valores de expensas, impuestos, servicios, superficies y medidas— ha sido proporcionada por el propietario. Si bien se presenta de forma orientativa y con fines informativos, puede no estar actualizada o no coincidir exactamente con los datos que surgen de la documentación oficial. * Las medidas exactas serán las que figuren en los títulos y planos legales del inmueble. Las imágenes publicadas tienen un fin ilustrativo y muestran el estado general de la propiedad al momento de ser tomadas, pudiendo no reflejar su situación actual. Los muebles, accesorios o elementos visibles en las fotos no forman parte de la oferta de venta, salvo aclaración expresa. * Se recomienda a los interesados realizar una visita al inmueble y verificar personalmente toda la información, así como solicitar la documentación correspondiente, antes de concretar cualquier operación. C. U. C. I. C. B. A 2244";650000;210000;Charlone al 2100;44;2;1;2;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-villa-ortuzar-57636408.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=4;False;;;
zonaprop;villa-ortuzar;Departamento;"Alquiler de Departamento 2 ambientes en Villa Ortuzar completamente equipado, Capital Federal. Dos Ambientes al Frente con balcón. El departamento se alquila completamente amoblado. DormitorioCama de dos plazas. Mesas de luz. Veladores. Cortinas. Aire Acondicionado. Living Comedor. Mesa y sillas; Vajillero. Televisión; Cortinas; Balcón con red de protección; Cocina equipada con vajilla para cuatro personas. Heladera; Lavadero independiente. Baño completo con bañera. Calefacción central sectorizada por ambientes. El edificio tiene sum y solárium. Posibilidad de Alquilar cocheras Aparte. El living y el dormitorio cuentan con cortinas. El baño y el lavadero cuentan con ventanas. Requisitos. Dos meses de deposito dólar billete. Mes de alquiler adelantado. Garantía Propietaria. Recibo de sueldo. No acepta Mascota. La intermediación y la conclusión de las operaciones de todas las propiedades que figuran en este perfil se encuentran a cargo de gisi lm S. A. Se realizan con la intervención de Vanesa Amanda García cucicba 8237/ cpmcal 562. En cumplimiento de las leyes provinciales vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores/asesores no ejercen el corretaje inmobiliario. En cumplimiento de lo dispuesto por la ley 5115, se informa que, el presente inmueble posee acceso para personas con discapacidad físicas. ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"". Vanesa Garcia Matrícula cucicba8237 /cmpsi 3483 Teléfonos de contacto Ver datos Ver datos / Ver datos Ver datos. Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Vanesa Garcia, Matrícula cucicba8237 /cmpsi 3483 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10. 973 de la Provincia de Buenos Aires, Ley Nacional 25. 028, Ley Nacional 20. 266, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, cuyos datos se exhiben en el nombre de la inmobiliaria. Ley 5115: excepto que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas. Venta sujeta a la obtención del coti por parte del propietario. Las medidas son aproximadas, las reales surgen del título o plano de mensura. Las reservas se toman exclusivamente en la inmobiliaria con el matriculado cucicba8237 /cmpsi 3483";700000;110000;Triunvirato 3000;52;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-aquiler-con-muebles-55542879.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=5;False;;;
zonaprop;villa-ortuzar;Departamento;Alquiler de Departamento 2 ambientes en Villa Ortuzar, Capital Federal. Excelente departamento de 2 ambientes, con excelentes terminaciones con cocina con horno eléctrico y a gas!, todo luz y sol, conexión para lavarropas a 2 cuadras del la Estación Tronador del Subte B! Gran Balcon muy comodo. Alojargentina Ver datos Ver datos;780000;160000;Alquiler de Departamento 2 ambientes en Villa Ortuzar, Capital Federal. Excelente departamento de 2 ambientes, con excelentes terminaciones con cocina con horno eléctrico y a gas!, todo luz y sol, conexión para lavarropas a 2 cuadras del la Estación Tronador del Subte B! Gran Balcon muy comodo. Alojargentina Ver datos Ver datos;46;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-ambientes-estomba-al-900-49170956.html?n_src=Listado&n_pg=1&n_pos=6;False;;;
zonaprop;villa-ortuzar;Departamento;Hermoso departamento de 2 ambientes al frente con balcón, dormitorio en suite, toilette de recepción. sum y Piscina. En cumplimiento a la ley 5115, se informa que el inmueble no es accesible para personas con discapacidades físicas. ley 5858 - art. 5Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se puede requerir a los propietarios será el equivalente al cuatro quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. cucicba mat. Nº 27/67;600000;150000;Av. Triunvirato al 2800;48;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-al-frente-con-balcon-58160364.html?n_src=Listado&n_pills=Pileta&n_pg=1&n_pos=7;False;;;
zonaprop;villa-urquiza;Departamento;Departamento en alquiler 2 ambientes con balcón y vista abierta – Edificio con amenities – Villa UrquizaDepartamento de 2 ambientes, muy luminoso, con disposición apaisada y balcón con vista abierta, ubicado en un edificio moderno con amenities. Al ingresar, encontramos un amplio living comedor, con salida directa al balcón, lo que aporta muy buena luz natural y ventilación. La cocina se encuentra integrada, equipada con muebles completos de alacena y bajo mesada. El dormitorio cuenta con placard empotrado de piso a techo y buena luminosidad. Baño completo. Edificio y amenitiesEdificio de 7 pisos, con 4 unidades por planta, que ofrece: PiscinaSoláriumsumparrillaGimnasioLaundryUbicaciónUbicado en el barrio de Villa Ortúzar, en una zona residencial tranquila y en crecimiento. A solo 4 cuadras de la estación Tronador del Subte línea B, con excelente conectividad y cercanía a comercios y servicios. Consultanos para más información o coordinar una visita. Crecer Inmobiliaria – Héctor González cucicba 5189Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. Constructora e Inmobiliaria Crecer S. A. Héctor Gonzalez - Matricula Cucicba 5189.;700000;170000;Roseti al 1900 y Holmberg;44;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-con-balcon-en-alquiler-58313104.html?n_src=Listado&n_pills=Pileta&n_pg=1&n_pos=1;False;;Super destacado;
